Timepoint,Time,SocketID,Time,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSentUnique,pktSndLoss,pktSndDrop,pktRetrans,pktSndFilterExtra,byteSent,byteSentUnique,byteSndDrop,byteAvailSndBuf,msSndBuf,mbpsSendRate,usPktSndPeriod,pktRecv,pktRecvUnique,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss,byteRecv,byteRecvUnique,byteRcvLoss,byteRcvDrop,byteAvailRcvBuf,msRcvBuf,mbpsRecvRate,msRcvTsbPdDelay
2022-01-17T12:47:21.173273+0000,1702960,448292610,1702960,8192,8192,0,47.074,137.496,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,953,952,6,0,7,1,0,0,0,1296080,1294720,8160,0,11863500,602,5.87301,800
2022-01-17T12:47:23.141851+0000,1704928,448292610,1704928,8192,8192,0,47.633,146.784,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1160,1155,13,0,18,5,0,0,0,1577600,1570800,17680,0,11637000,580,6.41114,800
2022-01-17T12:47:24.672882+0000,1706459,448292610,1706459,8192,8192,0,48.087,117.432,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,869,866,8,0,11,3,0,0,0,1181840,1177760,10880,0,11830500,589,6.17537,800
2022-01-17T12:47:26.497063+0000,1708284,448292610,1708284,8192,8192,0,48.013,133.296,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1020,1020,8,0,7,0,0,0,0,1387200,1387200,10880,0,11853000,602,6.0836,800
2022-01-17T12:47:28.316236+0000,1710103,448292610,1710103,8192,8192,0,47.464,150,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1056,1056,14,0,15,0,0,0,0,1436160,1436160,19040,0,11721000,578,6.31577,800
2022-01-17T12:47:29.999534+0000,1711786,448292610,1711786,8192,8192,0,47.087,150.12,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,961,957,10,0,14,4,0,0,0,1306960,1301520,13600,0,11790000,591,6.21133,800
2022-01-17T12:47:31.946465+0000,1713733,448292610,1713733,8192,8192,0,47.484,145.86,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1025,1023,6,0,7,2,0,0,0,1394000,1391280,8160,0,11763000,707,5.72797,800
2022-01-17T12:47:33.486357+0000,1715273,448292610,1715273,8192,8192,0,47.208,143.784,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,927,924,8,0,12,3,0,0,0,1260720,1256640,10880,0,11863500,561,6.54965,800
2022-01-17T12:47:34.868483+0000,1716655,448292610,1716655,8192,8192,0,47.406,111.768,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,895,894,3,0,4,1,0,0,0,1217200,1215840,4080,0,12021000,376,7.04538,800
2022-01-17T12:47:36.255494+0000,1718042,448292610,1718042,8192,8192,0,48.077,132.732,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,895,894,5,0,6,1,0,0,0,1217200,1215840,6800,0,12183000,212,7.02055,800
2022-01-17T12:47:37.692476+0000,1719479,448292610,1719479,8192,8192,0,47.7,138.108,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,932,932,3,0,3,0,0,0,0,1267520,1267520,4080,0,12280500,70,7.05655,800
2022-01-17T12:47:39.257952+0000,1721044,448292610,1721044,8192,8192,0,47.859,132.408,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1008,999,10,9,10,9,0,0,0,1370880,1358640,13600,12240,12282000,22,7.00558,800
2022-01-17T12:47:40.815471+0000,1722602,448292610,1722602,8192,8192,0,47.547,155.256,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1007,999,10,10,8,8,0,0,0,1369520,1358640,13600,13600,12283500,9,7.03434,800
2022-01-17T12:47:42.371860+0000,1724158,448292610,1724158,8192,8192,0,48.22,149.436,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1012,1004,68,68,8,8,0,0,0,1376320,1365440,92480,92480,12277500,8,7.07443,800
2022-01-17T12:47:43.912042+0000,1725698,448292610,1725698,8192,8192,0,46.906,137.076,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,998,109,109,8,8,0,0,0,1368160,1357280,148240,148240,12282000,7,7.10649,800
2022-01-17T12:47:45.450177+0000,1727237,448292610,1727237,8192,8192,0,47.083,132.372,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1000,997,3,3,3,3,0,0,0,1360000,1355920,4080,4080,12285000,12,7.0735,800
2022-01-17T12:47:47.008729+0000,1728795,448292610,1728795,8192,8192,0,47.694,115.32,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1007,999,38,38,8,8,0,0,0,1369520,1358640,51680,51680,12286500,11,7.02976,800
2022-01-17T12:47:48.572061+0000,1730359,448292610,1730359,8192,8192,0,46.927,145.272,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1010,1008,80,77,2,2,0,0,0,1373600,1370880,108800,104720,12283500,8,7.02903,800
2022-01-17T12:47:50.117582+0000,1731904,448292610,1731904,8192,8192,0,47.783,164.352,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1000,996,127,130,4,4,0,0,0,1360000,1354560,172720,176800,12280500,7,7.03969,800
2022-01-17T12:47:51.667553+0000,1733454,448292610,1733454,8192,8192,0,48.087,142.32,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1005,996,62,62,9,9,0,0,0,1366800,1354560,84320,84320,12286500,7,7.05461,800
2022-01-17T12:47:53.232966+0000,1735019,448292610,1735019,8192,8192,0,47.656,140.328,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1016,1004,65,65,12,12,0,0,0,1381760,1365440,88400,88400,12280500,8,7.06146,800
2022-01-17T12:47:54.749762+0000,1736536,448292610,1736536,8192,8192,0,47.922,139.02,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1000,999,99,99,1,1,0,0,0,1360000,1358640,134640,134640,12282000,9,7.17299,800
2022-01-17T12:47:56.291024+0000,1738077,448292610,1738077,8192,8192,0,47.231,133.572,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,1004,118,118,2,2,0,0,0,1368160,1365440,160480,160480,12276000,8,7.1015,800
2022-01-17T12:47:57.838776+0000,1739625,448292610,1739625,8192,8192,0,46.957,131.22,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,998,993,89,89,5,5,0,0,0,1357280,1350480,121040,121040,12286500,10,7.0155,800
2022-01-17T12:47:59.392913+0000,1741179,448292610,1741179,8192,8192,0,48.304,133.8,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1020,1010,10,10,10,10,0,0,0,1387200,1373600,13600,13600,12271500,9,7.14071,800
2022-01-17T12:48:00.957650+0000,1742744,448292610,1742744,8192,8192,0,46.808,153.48,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1001,995,101,101,6,6,0,0,0,1361360,1353200,137360,137360,12279000,11,6.96018,800
2022-01-17T12:48:02.535682+0000,1744322,448292610,1744322,8192,8192,0,47.931,141.516,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1004,10,10,9,9,0,0,0,1377680,1365440,13600,13600,12273000,11,6.9843,800
2022-01-17T12:48:04.088029+0000,1745874,448292610,1745874,8192,8192,0,47.455,152.172,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1008,1000,63,63,8,8,0,0,0,1370880,1360000,85680,85680,12273000,6,7.06481,800
2022-01-17T12:48:05.620506+0000,1747407,448292610,1747407,8192,8192,0,47.173,115.704,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,995,992,91,91,3,3,0,0,0,1353200,1349120,123760,123760,12285000,9,7.06415,800
2022-01-17T12:48:07.192433+0000,1748979,448292610,1748979,8192,8192,0,47.379,126.012,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1014,1011,69,52,3,3,0,0,0,1379040,1374960,93840,70720,12286500,9,7.01832,800
2022-01-17T12:48:08.744923+0000,1750531,448292610,1750531,8192,8192,0,47.071,122.496,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,999,996,43,60,3,3,0,0,0,1358640,1354560,58480,81600,12274500,9,7.00108,800
2022-01-17T12:48:10.262062+0000,1752049,448292610,1752049,8192,8192,0,47.265,132.072,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,996,992,103,103,4,4,0,0,0,1354560,1349120,140080,140080,12286500,7,7.1427,800
2022-01-17T12:48:11.811303+0000,1753598,448292610,1753598,8192,8192,0,47.209,119.652,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,1004,57,57,2,2,0,0,0,1368160,1365440,77520,77520,12280500,8,7.06496,800
2022-01-17T12:48:13.351539+0000,1755138,448292610,1755138,8192,8192,0,47.472,110.016,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1001,1000,9,9,1,1,0,0,0,1361360,1360000,12240,12240,12280500,4,7.07089,800
2022-01-17T12:48:14.886818+0000,1756673,448292610,1756673,8192,8192,0,47.774,122.076,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1005,997,24,24,8,8,0,0,0,1366800,1355920,32640,32640,12285000,10,7.12209,800
2022-01-17T12:48:16.442143+0000,1758229,448292610,1758229,8192,8192,0,47.039,111.12,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1008,1002,107,107,6,6,0,0,0,1370880,1362720,145520,145520,12282000,8,7.0513,800
2022-01-17T12:48:18.025144+0000,1759812,448292610,1759812,8192,8192,0,48.177,172.284,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1011,1002,58,58,9,9,0,0,0,1374960,1362720,78880,78880,12279000,8,6.94865,800
2022-01-17T12:48:19.593372+0000,1761380,448292610,1761380,8192,8192,0,48.079,126.408,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1012,998,12,12,14,14,0,0,0,1376320,1357280,16320,16320,12282000,9,7.02098,800
2022-01-17T12:48:21.141210+0000,1762928,448292610,1762928,8192,8192,0,48.37,145.776,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1014,1001,13,13,13,13,0,0,0,1379040,1361360,17680,17680,12285000,13,7.12756,800
2022-01-17T12:48:22.684759+0000,1764471,448292610,1764471,8192,8192,0,47.891,145.284,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1001,999,67,67,2,2,0,0,0,1361360,1358640,91120,91120,12282000,9,7.05574,800
2022-01-17T12:48:24.219582+0000,1766006,448292610,1766006,8192,8192,0,47.132,136.296,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,999,999,54,54,0,0,0,0,0,1358640,1358640,73440,73440,12283500,14,7.0817,800
2022-01-17T12:48:25.779985+0000,1767566,448292610,1767566,8192,8192,0,47.553,141.648,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1003,1003,85,85,0,0,0,0,0,1364080,1364080,115600,115600,12279000,6,6.99344,800
2022-01-17T12:48:27.329693+0000,1769116,448292610,1769116,8192,8192,0,47.85,168.576,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1001,1000,88,88,1,1,0,0,0,1361360,1360000,119680,119680,12279000,8,7.02774,800
2022-01-17T12:48:28.866515+0000,1770653,448292610,1770653,8192,8192,0,47.221,130.836,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1001,999,99,99,2,2,0,0,0,1361360,1358640,134640,134640,12280500,5,7.08661,800
2022-01-17T12:48:30.418463+0000,1772205,448292610,1772205,8192,8192,0,47.189,113.424,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1002,999,139,139,3,3,0,0,0,1362720,1358640,189040,189040,12282000,6,7.02453,800
2022-01-17T12:48:31.963422+0000,1773750,448292610,1773750,8192,8192,0,47.726,141.384,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1003,1001,62,62,2,2,0,0,0,1364080,1361360,84320,84320,12280500,7,7.0635,800
2022-01-17T12:48:33.513925+0000,1775300,448292610,1775300,8192,8192,0,47.306,134.928,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1004,999,68,68,5,5,0,0,0,1365440,1358640,92480,92480,12283500,8,7.04503,800
2022-01-17T12:48:35.066355+0000,1776853,448292610,1776853,8192,8192,0,47.732,167.688,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1009,1006,101,101,3,3,0,0,0,1372240,1368160,137360,137360,12273000,10,7.07145,800
2022-01-17T12:48:36.603481+0000,1778390,448292610,1778390,8192,8192,0,47.376,110.304,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,997,994,114,114,3,3,0,0,0,1355920,1351840,155040,155040,12282000,7,7.05694,800
2022-01-17T12:48:38.191057+0000,1779978,448292610,1779978,8192,8192,0,47.559,130.728,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1004,27,27,9,9,0,0,0,1377680,1365440,36720,36720,12276000,13,6.94228,800
2022-01-17T12:48:39.769743+0000,1781556,448292610,1781556,8192,8192,0,47.907,126.012,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1004,996,8,8,8,8,0,0,0,1365440,1354560,10880,10880,12282000,15,6.91941,800
2022-01-17T12:48:41.351984+0000,1783138,448292610,1783138,8192,8192,0,47.453,131.736,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1010,1002,9,8,9,8,0,0,0,1373600,1362720,12240,10880,12279000,13,6.94503,800
2022-01-17T12:48:42.895747+0000,1784682,448292610,1784682,8192,8192,0,47.648,129.036,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1004,996,8,8,8,8,0,0,0,1365440,1354560,10880,10880,12285000,13,7.07592,800
2022-01-17T12:48:44.461710+0000,1786248,448292610,1786248,8192,8192,0,47.121,130.632,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1005,1000,5,5,5,5,0,0,0,1366800,1360000,6800,6800,12285000,19,6.98255,800
2022-01-17T12:48:46.025055+0000,1787811,448292610,1787811,8192,8192,0,47.525,134.124,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1004,10,10,9,9,0,0,0,1377680,1365440,13600,13600,12279000,10,7.0499,800
2022-01-17T12:48:47.575523+0000,1789362,448292610,1789362,8192,8192,0,46.766,129.612,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1001,999,100,100,2,2,0,0,0,1361360,1358640,136000,136000,12280500,10,7.02425,800
2022-01-17T12:48:49.130592+0000,1790917,448292610,1790917,8192,8192,0,47.703,146.1,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1012,1001,51,51,11,11,0,0,0,1376320,1361360,69360,69360,12279000,11,7.08042,800
2022-01-17T12:48:50.697104+0000,1792484,448292610,1792484,8192,8192,0,47.799,125.688,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1002,996,37,37,6,6,0,0,0,1362720,1354560,50320,50320,12285000,6,6.95927,800
2022-01-17T12:48:52.340950+0000,1794127,448292610,1794127,8192,8192,0,48.657,160.08,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1047,1040,10,10,7,7,0,0,0,1423920,1414400,13600,13600,12229500,18,6.92974,800
2022-01-17T12:48:53.856691+0000,1795643,448292610,1795643,8192,8192,0,46.992,162.84,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,969,964,5,5,5,5,0,0,0,1317840,1311040,6800,6800,12279000,18,6.95546,800
2022-01-17T12:48:55.432752+0000,1797219,448292610,1797219,8192,8192,0,47.917,152.712,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1003,996,9,7,9,7,0,0,0,1364080,1354560,12240,9520,12285000,17,6.92402,800
2022-01-17T12:48:57.005904+0000,1798792,448292610,1798792,8192,8192,0,47.88,130.008,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1015,1006,9,9,9,9,0,0,0,1380400,1368160,12240,12240,12277500,20,7.01975,800
2022-01-17T12:48:58.785818+0000,1800572,448292610,1800572,8192,8192,0,48.181,161.16,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1131,1129,8,0,10,2,0,0,0,1538160,1535440,10880,0,12082500,135,6.91344,800
2022-01-17T12:49:00.479872+0000,1802266,448292610,1802266,8192,8192,0,47.414,147.636,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1083,1081,6,0,8,2,0,0,0,1472880,1470160,8160,0,11961000,315,6.95551,800
2022-01-17T12:49:02.190150+0000,1803977,448292610,1803977,8192,8192,0,48.104,168.756,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1051,1050,8,0,8,1,0,0,0,1429360,1428000,10880,0,11922000,441,6.68597,800
2022-01-17T12:49:03.879932+0000,1805666,448292610,1805666,8192,8192,0,47.543,169.2,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1031,1031,5,0,6,0,0,0,0,1402160,1402160,6800,0,11847000,505,6.63835,800
2022-01-17T12:49:05.451477+0000,1807238,448292610,1807238,8192,8192,0,47.568,170.712,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,970,970,2,0,1,0,0,0,0,1319200,1319200,2720,0,11890500,457,6.71541,800
2022-01-17T12:49:07.067533+0000,1808854,448292610,1808854,8192,8192,0,47.869,128.1,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,1006,8,0,9,0,0,0,0,1368160,1368160,10880,0,11881500,451,6.77281,800
2022-01-17T12:49:08.706794+0000,1810493,448292610,1810493,8192,8192,0,47.671,150.864,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1004,1004,9,0,9,0,0,0,0,1365440,1365440,12240,0,11871000,444,6.66369,800
2022-01-17T12:49:10.205373+0000,1811992,448292610,1811992,8192,8192,0,47.552,152.052,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,959,957,9,0,11,2,0,0,0,1304240,1301520,12240,0,11934000,379,6.96253,800
2022-01-17T12:49:11.644111+0000,1813431,448292610,1813431,8192,8192,0,47.195,140.772,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,937,935,13,0,15,2,0,0,0,1274320,1271600,17680,0,12033000,299,7.08579,800
2022-01-17T12:49:13.201079+0000,1814988,448292610,1814988,8192,8192,0,47.749,171.324,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1011,8,0,10,2,0,0,0,1377680,1374960,10880,0,12021000,221,7.07877,800
2022-01-17T12:49:14.609735+0000,1816396,448292610,1816396,8192,8192,0,47.359,148.872,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,906,906,4,0,4,0,0,0,0,1232160,1232160,5440,0,12163500,123,6.99766,800
2022-01-17T12:49:16.208092+0000,1817995,448292610,1817995,8192,8192,0,47.622,141.984,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1034,1033,5,0,6,1,0,0,0,1406240,1404880,6800,0,12108000,148,7.03841,800
2022-01-17T12:49:18.222954+0000,1820009,448292610,1820009,8192,8192,0,47.65,168.06,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1240,1240,8,0,8,0,0,0,0,1686400,1686400,10880,0,11754000,485,6.69588,800
2022-01-17T12:49:20.093283+0000,1821880,448292610,1821880,8192,8192,0,47.404,123.144,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1014,1010,5,0,9,4,0,0,0,1379040,1373600,6800,0,11734500,693,5.89857,800
2022-01-17T12:49:21.784987+0000,1823571,448292610,1823571,8192,8192,0,47.533,154.164,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,993,991,13,0,15,2,0,0,0,1350480,1347760,17680,0,11748000,588,6.38636,800
2022-01-17T12:49:23.169520+0000,1824956,448292610,1824956,8192,8192,0,47.508,153.42,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,887,886,11,0,12,1,0,0,0,1206320,1204960,14960,0,11922000,449,6.97026,800
2022-01-17T12:49:24.628823+0000,1826415,448292610,1826415,8192,8192,0,47.421,149.004,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,951,951,9,0,7,0,0,0,0,1293360,1293360,12240,0,11995500,332,7.0903,800
2022-01-17T12:49:26.054467+0000,1827841,448292610,1827841,8192,8192,0,48.469,149.136,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,922,921,6,0,9,1,0,0,0,1253920,1252560,8160,0,12117000,210,7.03641,800
2022-01-17T12:49:27.484583+0000,1829271,448292610,1829271,8192,8192,0,47.511,131.556,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,936,935,7,0,8,1,0,0,0,1272960,1271600,9520,0,12207000,101,7.12082,800
2022-01-17T12:49:28.960013+0000,1830746,448292610,1830746,8192,8192,0,47.27,117.612,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,958,952,6,6,6,6,0,0,0,1302880,1294720,8160,8160,12277500,33,7.0644,800
2022-01-17T12:49:30.534658+0000,1832321,448292610,1832321,8192,8192,0,47.438,128.82,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1002,999,3,3,3,3,0,0,0,1362720,1358640,4080,4080,12279000,13,6.9233,800
2022-01-17T12:49:32.233081+0000,1834020,448292610,1834020,8192,8192,0,47.475,156.612,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1081,1076,8,2,11,5,0,0,0,1470160,1463360,10880,2720,12171000,74,6.92484,800
2022-01-17T12:49:33.928766+0000,1835715,448292610,1835715,8192,8192,0,47.322,143.52,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1086,1085,9,0,10,1,0,0,0,1476960,1475600,12240,0,12039000,207,6.96809,800
2022-01-17T12:49:35.639931+0000,1837426,448292610,1837426,8192,8192,0,47.357,154.188,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1092,1091,16,0,17,1,0,0,0,1485120,1483760,21760,0,11902500,349,6.9432,800
2022-01-17T12:49:37.308744+0000,1839095,448292610,1839095,8192,8192,0,47.977,149.46,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1053,1046,32,0,39,7,0,0,0,1432080,1422560,43520,0,11839500,395,6.86515,800
2022-01-17T12:49:38.697866+0000,1840484,448292610,1840484,8192,8192,0,47.424,139.74,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,888,885,14,0,16,3,0,0,0,1207680,1203600,19040,0,12018000,329,6.95509,800
2022-01-17T12:49:40.084338+0000,1841871,448292610,1841871,8192,8192,0,48.586,158.496,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,896,896,14,0,15,0,0,0,0,1218560,1218560,19040,0,12162000,204,7.0311,800
2022-01-17T12:49:41.513436+0000,1843300,448292610,1843300,8192,8192,0,47.718,179.688,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,919,916,12,4,11,3,0,0,0,1249840,1245760,16320,5440,12286500,66,6.99651,800
2022-01-17T12:49:43.079744+0000,1844866,448292610,1844866,8192,8192,0,48.09,141.492,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1012,1000,10,10,12,12,0,0,0,1376320,1360000,13600,13600,12286500,22,7.02964,800
2022-01-17T12:49:44.597633+0000,1846384,448292610,1846384,8192,8192,0,47.796,108.828,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,1002,42,42,4,4,0,0,0,1368160,1362720,57120,57120,12283500,7,7.21086,800
2022-01-17T12:49:46.159343+0000,1847946,448292610,1847946,8192,8192,0,47.954,129.192,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1005,1000,133,133,5,5,0,0,0,1366800,1360000,180880,180880,12283500,7,7.00158,800
2022-01-17T12:49:47.820900+0000,1849607,448292610,1849607,8192,8192,0,47.373,165.072,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1048,1040,26,23,11,8,0,0,0,1425280,1414400,35360,31280,12229500,28,6.86241,800
2022-01-17T12:49:49.530921+0000,1851317,448292610,1851317,8192,8192,0,47.538,128.784,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1107,1107,2,0,1,0,0,0,0,1505520,1505520,2720,0,12075000,174,7.04325,800
2022-01-17T12:49:51.025827+0000,1852812,448292610,1852812,8192,8192,0,47.288,124.536,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,968,966,5,0,8,2,0,0,0,1316480,1313760,6800,0,12115500,208,7.04515,800
2022-01-17T12:49:52.652645+0000,1854439,448292610,1854439,8192,8192,0,47.632,129.48,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1050,1046,18,0,21,4,0,0,0,1428000,1422560,24480,0,12046500,205,7.02232,800
2022-01-17T12:49:54.130343+0000,1855917,448292610,1855917,8192,8192,0,47.066,123.156,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,963,958,8,0,13,5,0,0,0,1309680,1302880,10880,0,12121500,198,7.09037,800
2022-01-17T12:49:55.604543+0000,1857391,448292610,1857391,8192,8192,0,47.565,149.916,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,955,950,10,0,16,5,0,0,0,1298800,1292000,13600,0,12196500,146,7.04817,800
2022-01-17T12:49:57.069190+0000,1858856,448292610,1858856,8192,8192,0,48,141.876,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,938,935,9,4,8,3,0,0,0,1275680,1271600,12240,5440,12282000,58,6.96783,800
2022-01-17T12:49:58.597108+0000,1860384,448292610,1860384,8192,8192,0,47.208,115.56,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,999,6,6,7,7,0,0,0,1368160,1358640,8160,8160,12282000,20,7.16351,800
2022-01-17T12:50:00.158804+0000,1861945,448292610,1861945,8192,8192,0,47.238,164.352,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1007,1002,64,64,5,5,0,0,0,1369520,1362720,87040,87040,12279000,10,7.01556,800
2022-01-17T12:50:01.707013+0000,1863493,448292610,1863493,8192,8192,0,48.093,153.204,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1002,998,69,64,4,4,0,0,0,1362720,1357280,93840,87040,12286500,9,7.04152,800
2022-01-17T12:50:03.247456+0000,1865034,448292610,1865034,8192,8192,0,47.527,123.972,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1008,1005,45,50,3,3,0,0,0,1370880,1366800,61200,68000,12279000,15,7.11941,800
2022-01-17T12:50:04.796517+0000,1866583,448292610,1866583,8192,8192,0,47.68,177.6,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,997,10,10,9,9,0,0,0,1368160,1355920,13600,13600,12279000,11,7.06577,800
2022-01-17T12:50:06.362781+0000,1868149,448292610,1868149,8192,8192,0,47.215,93.18,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1008,1000,11,11,8,8,0,0,0,1370880,1360000,14960,14960,12279000,12,7.00239,800
2022-01-17T12:50:07.920032+0000,1869706,448292610,1869706,8192,8192,0,46.859,154.308,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1004,1000,4,4,4,4,0,0,0,1365440,1360000,5440,5440,12279000,11,7.01427,800
2022-01-17T12:50:09.443816+0000,1871230,448292610,1871230,8192,8192,0,47.066,154.488,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1003,1002,21,19,1,1,0,0,0,1364080,1362720,28560,25840,12282000,9,7.16152,800
2022-01-17T12:50:11.015649+0000,1872802,448292610,1872802,8192,8192,0,47.102,128.868,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,997,994,106,108,3,3,0,0,0,1355920,1351840,144160,146880,12285000,7,6.9011,800
2022-01-17T12:50:12.548867+0000,1874335,448292610,1874335,8192,8192,0,48.212,142.788,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1005,1000,6,5,5,5,0,0,0,1366800,1360000,8160,6800,12286500,12,7.13171,800
